,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label,SegmentID,Subject
10885,-5798.0,-9028.0,-6302.0,-7648.0,-8958.0,-5041.0,4.rightcir,5,CW
10886,-3877.0,-11567.0,-7573.0,-6614.0,-9817.0,-5924.0,4.rightcir,5,CW
10887,-1438.0,-14040.0,-8197.0,-5346.0,-10643.0,-6111.0,4.rightcir,5,CW
10888,1546.0,-15879.0,-8347.0,-4027.0,-11113.0,-5752.0,4.rightcir,5,CW
10889,3992.0,-16537.0,-8151.0,-2327.0,-11131.0,-4617.0,4.rightcir,5,CW
10890,5688.0,-16403.0,-7636.0,-583.0,-10773.0,-3113.0,4.rightcir,5,CW
10891,7211.0,-16141.0,-7039.0,935.0,-10002.0,-2117.0,4.rightcir,5,CW
10892,8468.0,-15756.0,-6600.0,2477.0,-8782.0,-2417.0,4.rightcir,5,CW
10893,9290.0,-15071.0,-6478.0,4186.0,-7024.0,-4297.0,4.rightcir,5,CW
10894,9869.0,-13954.0,-6254.0,5844.0,-4914.0,-6316.0,4.rightcir,5,CW
10895,9689.0,-12431.0,-5777.0,7369.0,-3177.0,-6895.0,4.rightcir,5,CW
10896,8836.0,-10411.0,-5471.0,8539.0,-2132.0,-6209.0,4.rightcir,5,CW
10897,7687.0,-8373.0,-5124.0,9173.0,-1332.0,-4720.0,4.rightcir,5,CW
10898,6389.0,-6426.0,-4421.0,9623.0,-677.0,-3101.0,4.rightcir,5,CW
10899,5139.0,-4437.0,-3831.0,9926.0,-172.0,-2374.0,4.rightcir,5,CW
10900,4232.0,-3084.0,-3535.0,9490.0,379.0,-2537.0,4.rightcir,5,CW
10901,3977.0,-2212.0,-3382.0,8704.0,1071.0,-3205.0,4.rightcir,5,CW
10902,3842.0,-1570.0,-3326.0,8343.0,1917.0,-3607.0,4.rightcir,5,CW
10903,3362.0,-1070.0,-3301.0,8035.0,2809.0,-3654.0,4.rightcir,5,CW
10904,3012.0,-507.0,-3214.0,7508.0,3511.0,-3975.0,4.rightcir,5,CW
10905,2996.0,184.0,-3021.0,6952.0,4151.0,-4538.0,4.rightcir,5,CW
10906,3010.0,527.0,-2980.0,6324.0,5256.0,-5377.0,4.rightcir,5,CW
10907,2964.0,633.0,-3223.0,5860.0,6677.0,-6596.0,4.rightcir,5,CW
10908,2659.0,922.0,-3440.0,5650.0,7742.0,-6995.0,4.rightcir,5,CW
10909,2057.0,1437.0,-3502.0,5295.0,8222.0,-5953.0,4.rightcir,5,CW
10910,1117.0,2103.0,-3246.0,4587.0,8446.0,-4576.0,4.rightcir,5,CW
10911,233.0,2775.0,-2793.0,3766.0,8629.0,-3806.0,4.rightcir,5,CW
10912,-200.0,3407.0,-2255.0,2792.0,8747.0,-3599.0,4.rightcir,5,CW
10913,-378.0,3913.0,-1759.0,1484.0,8797.0,-3655.0,4.rightcir,5,CW
10914,-702.0,4030.0,-1411.0,7.0,8972.0,-4143.0,4.rightcir,5,CW
10915,-927.0,3784.0,-1280.0,-1264.0,9167.0,-5056.0,4.rightcir,5,CW
10916,-1009.0,3418.0,-1353.0,-2280.0,9322.0,-5410.0,4.rightcir,5,CW
10917,-1103.0,3072.0,-1288.0,-3108.0,9264.0,-4474.0,4.rightcir,5,CW
10918,-1337.0,3057.0,-954.0,-3741.0,9070.0,-2668.0,4.rightcir,5,CW
10919,-2316.0,3356.0,-516.0,-4155.0,9028.0,-1064.0,4.rightcir,5,CW
10920,-3862.0,3923.0,-258.0,-4424.0,9073.0,-430.0,4.rightcir,5,CW
10921,-5435.0,4555.0,-65.0,-4796.0,9041.0,-214.0,4.rightcir,5,CW
10922,-6763.0,4938.0,223.0,-5476.0,8516.0,594.0,4.rightcir,5,CW
10923,-8084.0,4791.0,495.0,-6545.0,7302.0,1625.0,4.rightcir,5,CW
10924,-9018.0,4157.0,297.0,-7642.0,5768.0,2217.0,4.rightcir,5,CW
10925,-9526.0,3053.0,-212.0,-8420.0,4546.0,2525.0,4.rightcir,5,CW
10926,-9973.0,1556.0,-1072.0,-8863.0,3605.0,2219.0,4.rightcir,5,CW
10927,-10255.0,-142.0,-1997.0,-8973.0,2752.0,1376.0,4.rightcir,5,CW
10928,-10569.0,-1884.0,-2722.0,-8636.0,1984.0,459.0,4.rightcir,5,CW
10929,-10365.0,-2838.0,-3079.0,-8080.0,1061.0,-231.0,4.rightcir,5,CW
10930,-10162.0,-3269.0,-3139.0,-7963.0,-473.0,-451.0,4.rightcir,5,CW
10931,-10521.0,-3694.0,-3691.0,-8209.0,-2177.0,-410.0,4.rightcir,5,CW
10932,-11040.0,-4689.0,-4497.0,-8630.0,-3575.0,20.0,4.rightcir,5,CW
10933,-11111.0,-6235.0,-5096.0,-9116.0,-5053.0,773.0,4.rightcir,5,CW
10934,-10872.0,-7406.0,-5498.0,-9287.0,-6613.0,1152.0,4.rightcir,5,CW
10935,-10800.0,-7998.0,-6107.0,-8940.0,-8045.0,590.0,4.rightcir,5,CW
10936,-10596.0,-8285.0,-7138.0,-8625.0,-9502.0,-89.0,4.rightcir,5,CW
10937,-9960.0,-8395.0,-7891.0,-8455.0,-11172.0,242.0,4.rightcir,5,CW
10938,-9132.0,-8398.0,-8008.0,-8222.0,-12683.0,222.0,4.rightcir,5,CW
10939,-7635.0,-9038.0,-8963.0,-8160.0,-13511.0,-1837.0,4.rightcir,5,CW
10940,-5280.0,-11062.0,-10633.0,-7962.0,-13959.0,-4319.0,4.rightcir,5,CW
10941,-2189.0,-12991.0,-12111.0,-7021.0,-14477.0,-5301.0,4.rightcir,5,CW
10942,775.0,-14286.0,-12505.0,-5478.0,-14644.0,-4628.0,4.rightcir,5,CW
10943,3207.0,-14789.0,-11774.0,-3561.0,-14678.0,-2982.0,4.rightcir,5,CW
10944,5517.0,-14965.0,-10612.0,-1822.0,-14346.0,-1898.0,4.rightcir,5,CW
10945,7132.0,-14991.0,-9743.0,-491.0,-13269.0,-2073.0,4.rightcir,5,CW
10946,7989.0,-14865.0,-9108.0,762.0,-11815.0,-3039.0,4.rightcir,5,CW
10947,9347.0,-14505.0,-8716.0,2254.0,-10419.0,-4112.0,4.rightcir,5,CW
10948,10597.0,-13947.0,-8595.0,3834.0,-8845.0,-5132.0,4.rightcir,5,CW
10949,11213.0,-13090.0,-8496.0,5510.0,-7054.0,-5890.0,4.rightcir,5,CW
10950,11495.0,-11640.0,-7870.0,7149.0,-5209.0,-6142.0,4.rightcir,5,CW
10951,11140.0,-9974.0,-7005.0,8492.0,-3364.0,-6142.0,4.rightcir,5,CW
10952,10057.0,-8191.0,-6229.0,9609.0,-1684.0,-5876.0,4.rightcir,5,CW
10953,8649.0,-6205.0,-5545.0,10349.0,-360.0,-5169.0,4.rightcir,5,CW
10954,7287.0,-4546.0,-4778.0,10482.0,698.0,-4239.0,4.rightcir,5,CW
10955,6139.0,-3481.0,-4003.0,10185.0,1456.0,-3416.0,4.rightcir,5,CW
10956,5480.0,-2880.0,-3624.0,9660.0,2040.0,-3239.0,4.rightcir,5,CW
10957,5096.0,-2850.0,-3798.0,9062.0,2831.0,-3734.0,4.rightcir,5,CW
10958,4482.0,-2925.0,-4224.0,8796.0,3801.0,-4108.0,4.rightcir,5,CW
10959,3846.0,-2558.0,-4432.0,8838.0,4661.0,-4178.0,4.rightcir,5,CW
10960,3355.0,-1597.0,-4417.0,8944.0,5423.0,-4335.0,4.rightcir,5,CW
10961,2925.0,-618.0,-4289.0,8703.0,6347.0,-4788.0,4.rightcir,5,CW
10962,2411.0,512.0,-4396.0,8160.0,7519.0,-5271.0,4.rightcir,5,CW
10963,1668.0,1366.0,-4343.0,7709.0,8273.0,-5695.0,4.rightcir,5,CW
10964,1035.0,2290.0,-4231.0,6887.0,8882.0,-5731.0,4.rightcir,5,CW
10965,847.0,3311.0,-3862.0,5535.0,9530.0,-5376.0,4.rightcir,5,CW
10966,723.0,4189.0,-3466.0,4254.0,10105.0,-4893.0,4.rightcir,5,CW
10967,652.0,4906.0,-3029.0,3114.0,10606.0,-4733.0,4.rightcir,5,CW
10968,596.0,5610.0,-2616.0,2120.0,10786.0,-4603.0,4.rightcir,5,CW
10969,262.0,6248.0,-2412.0,1285.0,10756.0,-4185.0,4.rightcir,5,CW
10970,-156.0,6877.0,-2379.0,341.0,10587.0,-3780.0,4.rightcir,5,CW
10971,-529.0,7424.0,-2593.0,-759.0,10267.0,-3553.0,4.rightcir,5,CW
10972,-1279.0,7663.0,-2932.0,-2014.0,9965.0,-3277.0,4.rightcir,5,CW
10973,-2542.0,7489.0,-3019.0,-3290.0,9640.0,-3161.0,4.rightcir,5,CW
10974,-3925.0,7429.0,-2964.0,-4292.0,9332.0,-3220.0,4.rightcir,5,CW
10975,-5462.0,7235.0,-2424.0,-5694.0,8987.0,-3003.0,4.rightcir,5,CW
10976,-6984.0,6670.0,-1715.0,-7327.0,8262.0,-2439.0,4.rightcir,5,CW
10977,-8278.0,6034.0,-1475.0,-8603.0,6822.0,-1506.0,4.rightcir,5,CW
10978,-9645.0,5571.0,-1392.0,-9659.0,5106.0,-488.0,4.rightcir,5,CW
10979,-10718.0,5081.0,-1506.0,-10730.0,3574.0,-201.0,4.rightcir,5,CW
10980,-11457.0,3865.0,-2031.0,-11462.0,2389.0,-392.0,4.rightcir,5,CW
10981,-12030.0,2177.0,-2681.0,-11968.0,1216.0,-261.0,4.rightcir,5,CW
10982,-12236.0,268.0,-3031.0,-12348.0,-249.0,383.0,4.rightcir,5,CW
10983,-12325.0,-1599.0,-3278.0,-12461.0,-1834.0,1211.0,4.rightcir,5,CW
10984,-12423.0,-3178.0,-3577.0,-12470.0,-3235.0,1484.0,4.rightcir,5,CW
10985,-12676.0,-4385.0,-4188.0,-12549.0,-4522.0,1041.0,4.rightcir,5,CW
10986,-12994.0,-5984.0,-5276.0,-12698.0,-5865.0,263.0,4.rightcir,5,CW
10987,-12636.0,-8861.0,-7184.0,-12800.0,-7424.0,-800.0,4.rightcir,5,CW
10988,-11158.0,-12564.0,-9644.0,-12263.0,-9060.0,-1980.0,4.rightcir,5,CW
10989,-9538.0,-15832.0,-11280.0,-10768.0,-10525.0,-2420.0,4.rightcir,5,CW
10990,-7547.0,-18013.0,-11865.0,-9013.0,-11573.0,-2469.0,4.rightcir,5,CW
10991,-5169.0,-19400.0,-11743.0,-7542.0,-12160.0,-2590.0,4.rightcir,5,CW
10992,-2834.0,-20278.0,-11389.0,-5815.0,-12706.0,-2676.0,4.rightcir,5,CW
10993,-262.0,-20751.0,-11051.0,-3777.0,-12797.0,-2968.0,4.rightcir,5,CW
10994,1970.0,-20744.0,-10512.0,-1798.0,-12551.0,-3003.0,4.rightcir,5,CW
10995,4043.0,-19851.0,-10042.0,113.0,-12346.0,-3142.0,4.rightcir,5,CW
10996,6441.0,-18527.0,-9816.0,2063.0,-11845.0,-3845.0,4.rightcir,5,CW
10997,8383.0,-17473.0,-10080.0,3939.0,-10836.0,-4883.0,4.rightcir,5,CW
10998,9700.0,-16411.0,-10429.0,5724.0,-9563.0,-5696.0,4.rightcir,5,CW
10999,10746.0,-14770.0,-10398.0,7523.0,-8135.0,-5833.0,4.rightcir,5,CW
11000,11447.0,-12703.0,-9665.0,9183.0,-6376.0,-5643.0,4.rightcir,5,CW
11001,10833.0,-10221.0,-8493.0,10654.0,-4343.0,-5697.0,4.rightcir,5,CW
11002,8867.0,-7729.0,-7571.0,11708.0,-2611.0,-5782.0,4.rightcir,5,CW
11003,7556.0,-5680.0,-6702.0,11949.0,-1452.0,-5456.0,4.rightcir,5,CW
11004,7129.0,-4193.0,-6092.0,11817.0,-606.0,-4863.0,4.rightcir,5,CW
11005,6294.0,-3422.0,-5872.0,11654.0,254.0,-4259.0,4.rightcir,5,CW
11006,5466.0,-2637.0,-5978.0,11269.0,1012.0,-3882.0,4.rightcir,5,CW
11007,4921.0,-1706.0,-6089.0,10886.0,1867.0,-3677.0,4.rightcir,5,CW
11008,4230.0,-599.0,-5996.0,10622.0,2805.0,-3646.0,4.rightcir,5,CW
11009,3449.0,700.0,-5975.0,10346.0,3644.0,-3944.0,4.rightcir,5,CW
11010,2930.0,1870.0,-6088.0,9973.0,4388.0,-4397.0,4.rightcir,5,CW
11011,2360.0,3077.0,-5972.0,9558.0,5151.0,-4757.0,4.rightcir,5,CW
11012,1685.0,4498.0,-5692.0,8853.0,5996.0,-4913.0,4.rightcir,5,CW
11013,1237.0,5651.0,-4923.0,7568.0,6745.0,-4864.0,4.rightcir,5,CW
11014,1014.0,6403.0,-3929.0,5957.0,7385.0,-4346.0,4.rightcir,5,CW
11015,985.0,7126.0,-3184.0,4542.0,7591.0,-3500.0,4.rightcir,5,CW
11016,964.0,7563.0,-2673.0,3442.0,7499.0,-3132.0,4.rightcir,5,CW
11017,937.0,7836.0,-2509.0,2381.0,7799.0,-3474.0,4.rightcir,5,CW
11018,843.0,7732.0,-2506.0,1132.0,8355.0,-3796.0,4.rightcir,5,CW
11019,684.0,7352.0,-2377.0,-148.0,8774.0,-3766.0,4.rightcir,5,CW
11020,546.0,6891.0,-2086.0,-1363.0,9114.0,-3589.0,4.rightcir,5,CW
11021,461.0,6264.0,-1749.0,-2481.0,9349.0,-3441.0,4.rightcir,5,CW
11022,196.0,5520.0,-1594.0,-3393.0,9607.0,-3129.0,4.rightcir,5,CW
11023,-496.0,4927.0,-1447.0,-4110.0,9945.0,-2495.0,4.rightcir,5,CW
11024,-1602.0,4494.0,-1039.0,-4691.0,10049.0,-1885.0,4.rightcir,5,CW
11025,-2913.0,4432.0,-907.0,-5117.0,9573.0,-1300.0,4.rightcir,5,CW
11026,-4390.0,4529.0,-1305.0,-5766.0,8714.0,-341.0,4.rightcir,5,CW
11027,-5872.0,4583.0,-1376.0,-6585.0,7882.0,1152.0,4.rightcir,5,CW
11028,-7580.0,4676.0,-1193.0,-7525.0,7051.0,2370.0,4.rightcir,5,CW
11029,-9549.0,4560.0,-1302.0,-8444.0,6309.0,2438.0,4.rightcir,5,CW
11030,-11458.0,3944.0,-1547.0,-9337.0,5628.0,1818.0,4.rightcir,5,CW
11031,-13049.0,2883.0,-2103.0,-10205.0,4770.0,1051.0,4.rightcir,5,CW
11032,-14071.0,1629.0,-2896.0,-10969.0,3623.0,799.0,4.rightcir,5,CW
11033,-14727.0,274.0,-3431.0,-11875.0,1985.0,1192.0,4.rightcir,5,CW
11034,-15183.0,-911.0,-3887.0,-12741.0,104.0,1698.0,4.rightcir,5,CW
11035,-15269.0,-2335.0,-4405.0,-13377.0,-1745.0,2004.0,4.rightcir,5,CW
11036,-14959.0,-4046.0,-5011.0,-13722.0,-3704.0,2048.0,4.rightcir,5,CW
11037,-14762.0,-5351.0,-5570.0,-13847.0,-5644.0,2036.0,4.rightcir,5,CW
11038,-15143.0,-6612.0,-6310.0,-13888.0,-7180.0,1604.0,4.rightcir,5,CW
11039,-15190.0,-7916.0,-7317.0,-13691.0,-8663.0,587.0,4.rightcir,5,CW
11040,-13846.0,-9309.0,-8632.0,-13314.0,-10321.0,-992.0,4.rightcir,5,CW
11041,-12163.0,-11575.0,-10515.0,-12694.0,-11399.0,-3237.0,4.rightcir,5,CW
11042,-10195.0,-13844.0,-12591.0,-11332.0,-12313.0,-5143.0,4.rightcir,5,CW
11043,-7448.0,-15434.0,-13988.0,-9837.0,-13607.0,-5809.0,4.rightcir,5,CW
11044,-4121.0,-16748.0,-14734.0,-8385.0,-15060.0,-5696.0,4.rightcir,5,CW
11045,528.0,-18331.0,-14968.0,-6632.0,-15561.0,-5749.0,4.rightcir,5,CW
11046,5603.0,-19845.0,-14770.0,-4473.0,-14398.0,-6439.0,4.rightcir,5,CW
11047,9551.0,-20649.0,-13622.0,-1913.0,-12335.0,-7104.0,4.rightcir,5,CW
11048,12766.0,-20620.0,-12045.0,1075.0,-10643.0,-7497.0,4.rightcir,5,CW
11049,14920.0,-19944.0,-11164.0,4065.0,-8962.0,-7768.0,4.rightcir,5,CW
11050,15518.0,-18676.0,-10547.0,6813.0,-6795.0,-7626.0,4.rightcir,5,CW
11051,15121.0,-16202.0,-9733.0,9128.0,-4696.0,-7241.0,4.rightcir,5,CW
11052,13789.0,-12551.0,-8919.0,11034.0,-2944.0,-6557.0,4.rightcir,5,CW
11053,11825.0,-9041.0,-8113.0,11714.0,-1445.0,-5789.0,4.rightcir,5,CW
11054,9500.0,-6265.0,-7463.0,11938.0,-119.0,-4889.0,4.rightcir,5,CW
11055,6896.0,-3891.0,-7142.0,11756.0,803.0,-3488.0,4.rightcir,5,CW
11056,4820.0,-2104.0,-7094.0,10952.0,1231.0,-1627.0,4.rightcir,5,CW
11057,3483.0,-803.0,-6915.0,10150.0,1560.0,219.0,4.rightcir,5,CW
11058,2655.0,298.0,-6605.0,9784.0,2003.0,945.0,4.rightcir,5,CW
11059,2145.0,1473.0,-6240.0,9789.0,2882.0,-38.0,4.rightcir,5,CW
11060,1898.0,2574.0,-5983.0,9730.0,4370.0,-2084.0,4.rightcir,5,CW
11061,1699.0,3071.0,-5899.0,9319.0,6119.0,-3697.0,4.rightcir,5,CW
11062,1406.0,3263.0,-5592.0,8817.0,7319.0,-4195.0,4.rightcir,5,CW
11063,1312.0,3844.0,-5122.0,8353.0,7691.0,-3960.0,4.rightcir,5,CW
11064,1294.0,4642.0,-4440.0,7715.0,7606.0,-3478.0,4.rightcir,5,CW
11065,1110.0,5326.0,-3778.0,6874.0,7595.0,-3130.0,4.rightcir,5,CW
11066,752.0,5895.0,-3091.0,5897.0,7708.0,-2992.0,4.rightcir,5,CW
11067,415.0,6402.0,-2246.0,4753.0,7814.0,-3053.0,4.rightcir,5,CW
11068,163.0,6730.0,-1553.0,3422.0,7930.0,-3329.0,4.rightcir,5,CW
11069,195.0,6624.0,-1172.0,2029.0,8185.0,-3988.0,4.rightcir,5,CW
11070,388.0,6337.0,-1054.0,685.0,8560.0,-4791.0,4.rightcir,5,CW
11071,355.0,6008.0,-961.0,-596.0,8821.0,-5070.0,4.rightcir,5,CW
11072,163.0,5648.0,-668.0,-1828.0,8915.0,-4848.0,4.rightcir,5,CW
11073,-143.0,5346.0,-357.0,-3029.0,8969.0,-4527.0,4.rightcir,5,CW
11074,-593.0,5098.0,-178.0,-4229.0,9060.0,-4169.0,4.rightcir,5,CW
11075,-1595.0,4909.0,-365.0,-5322.0,9107.0,-3592.0,4.rightcir,5,CW
11076,-3118.0,4785.0,-758.0,-6417.0,8985.0,-2809.0,4.rightcir,5,CW
11077,-4753.0,4639.0,-1169.0,-7539.0,8363.0,-1561.0,4.rightcir,5,CW
11078,-6948.0,4332.0,-1827.0,-8702.0,7339.0,-65.0,4.rightcir,5,CW
11079,-9350.0,3458.0,-2525.0,-9781.0,6149.0,1421.0,4.rightcir,5,CW
11080,-11426.0,2549.0,-3063.0,-10439.0,4776.0,2598.0,4.rightcir,5,CW
11081,-13247.0,1830.0,-3402.0,-10740.0,3510.0,2978.0,4.rightcir,5,CW
11082,-14993.0,780.0,-3824.0,-11045.0,2431.0,2583.0,4.rightcir,5,CW
11083,-16130.0,-580.0,-4142.0,-11367.0,1206.0,1822.0,4.rightcir,5,CW
11084,-16346.0,-2032.0,-4397.0,-11583.0,-375.0,1111.0,4.rightcir,5,CW
11085,-16066.0,-3553.0,-4563.0,-11672.0,-2298.0,729.0,4.rightcir,5,CW
11086,-15464.0,-4892.0,-4880.0,-11576.0,-4381.0,513.0,4.rightcir,5,CW
11087,-14342.0,-6334.0,-5260.0,-11404.0,-6367.0,200.0,4.rightcir,5,CW
11088,-13043.0,-7996.0,-5851.0,-11271.0,-8030.0,-460.0,4.rightcir,5,CW
11089,-12368.0,-9600.0,-7229.0,-10891.0,-9274.0,-1775.0,4.rightcir,5,CW
11090,-11415.0,-10921.0,-8902.0,-10058.0,-10268.0,-3970.0,4.rightcir,5,CW
11091,-9777.0,-11535.0,-10600.0,-9128.0,-11511.0,-6090.0,4.rightcir,5,CW
11092,-7673.0,-11836.0,-12213.0,-8289.0,-13126.0,-7528.0,4.rightcir,5,CW
11093,-3421.0,-12973.0,-13725.0,-7248.0,-14606.0,-8775.0,4.rightcir,5,CW
11094,2619.0,-15216.0,-15291.0,-5612.0,-14932.0,-9333.0,4.rightcir,5,CW
11095,6327.0,-16534.0,-15540.0,-2791.0,-14189.0,-8556.0,4.rightcir,5,CW
11096,8508.0,-15465.0,-13967.0,-672.0,-13814.0,-7167.0,4.rightcir,5,CW
11097,10639.0,-13456.0,-11490.0,1529.0,-13098.0,-5700.0,4.rightcir,5,CW
11098,12422.0,-12168.0,-9794.0,3161.0,-11991.0,-5066.0,4.rightcir,5,CW
11099,14153.0,-11755.0,-9043.0,4288.0,-10145.0,-5739.0,4.rightcir,5,CW
11100,15269.0,-11546.0,-8637.0,5326.0,-7795.0,-6383.0,4.rightcir,5,CW
11101,15317.0,-11119.0,-7963.0,6491.0,-5336.0,-6138.0,4.rightcir,5,CW
11102,14706.0,-10220.0,-6965.0,7678.0,-3117.0,-5395.0,4.rightcir,5,CW
11103,13517.0,-8981.0,-6156.0,8656.0,-1273.0,-4413.0,4.rightcir,5,CW
11104,11509.0,-7654.0,-5803.0,9349.0,228.0,-3055.0,4.rightcir,5,CW
11105,9024.0,-6172.0,-5715.0,9790.0,1278.0,-1511.0,4.rightcir,5,CW
11106,7001.0,-4782.0,-5537.0,9996.0,1951.0,-194.0,4.rightcir,5,CW
11107,5261.0,-3566.0,-5482.0,10053.0,2434.0,679.0,4.rightcir,5,CW
11108,3660.0,-2901.0,-5681.0,10018.0,3025.0,765.0,4.rightcir,5,CW
11109,2441.0,-2415.0,-5914.0,9967.0,3622.0,448.0,4.rightcir,5,CW
11110,1604.0,-1683.0,-5865.0,10004.0,4139.0,129.0,4.rightcir,5,CW
11111,1053.0,-957.0,-5631.0,9734.0,4843.0,-705.0,4.rightcir,5,CW
11112,726.0,-508.0,-5523.0,9415.0,5939.0,-2396.0,4.rightcir,5,CW
11113,484.0,-142.0,-5465.0,9589.0,7109.0,-4048.0,4.rightcir,5,CW
11114,295.0,472.0,-5289.0,9346.0,7867.0,-4525.0,4.rightcir,5,CW
11115,-61.0,1062.0,-4875.0,8778.0,8169.0,-3876.0,4.rightcir,5,CW
11116,-492.0,1831.0,-4229.0,8261.0,8215.0,-2975.0,4.rightcir,5,CW
11117,-955.0,2668.0,-3365.0,7719.0,8278.0,-2496.0,4.rightcir,5,CW
11118,-1506.0,3488.0,-2430.0,7045.0,8315.0,-2655.0,4.rightcir,5,CW
11119,-1942.0,4064.0,-1499.0,6030.0,8331.0,-3385.0,4.rightcir,5,CW
11120,-2071.0,4334.0,-765.0,4881.0,8309.0,-4545.0,4.rightcir,5,CW
11121,-2097.0,4277.0,-261.0,3761.0,8319.0,-5872.0,4.rightcir,5,CW
11122,-1895.0,4105.0,130.0,2826.0,8286.0,-6944.0,4.rightcir,5,CW
11123,-1519.0,4141.0,493.0,2108.0,8140.0,-7446.0,4.rightcir,5,CW
11124,-1308.0,4225.0,898.0,1124.0,8252.0,-7695.0,4.rightcir,5,CW
11125,-1409.0,4053.0,1214.0,101.0,8485.0,-7945.0,4.rightcir,5,CW
11126,-1818.0,3993.0,1351.0,-669.0,8443.0,-7537.0,4.rightcir,5,CW
11127,-2247.0,4350.0,1486.0,-1608.0,8052.0,-6241.0,4.rightcir,5,CW
11128,-2804.0,4812.0,1489.0,-2894.0,7507.0,-4395.0,4.rightcir,5,CW
11129,-3585.0,5011.0,1311.0,-4299.0,6862.0,-2228.0,4.rightcir,5,CW
11130,-4492.0,5044.0,1121.0,-5626.0,6075.0,-252.0,4.rightcir,5,CW
11131,-5345.0,4843.0,871.0,-7029.0,5306.0,1149.0,4.rightcir,5,CW
11132,-6306.0,4241.0,284.0,-8623.0,4339.0,2134.0,4.rightcir,5,CW
11133,-7409.0,3519.0,-644.0,-10138.0,3382.0,2711.0,4.rightcir,5,CW
11134,-8549.0,1927.0,-1591.0,-11276.0,2815.0,2645.0,4.rightcir,5,CW
11135,-9355.0,-63.0,-2561.0,-11634.0,2112.0,2271.0,4.rightcir,5,CW
11136,-9630.0,-1380.0,-3205.0,-11462.0,1386.0,1883.0,4.rightcir,5,CW
11137,-9921.0,-2332.0,-3454.0,-11201.0,844.0,1431.0,4.rightcir,5,CW
11138,-10342.0,-3087.0,-3544.0,-10986.0,83.0,913.0,4.rightcir,5,CW
11139,-10647.0,-3554.0,-3682.0,-11090.0,-1113.0,899.0,4.rightcir,5,CW
11140,-10737.0,-4495.0,-3811.0,-11597.0,-2716.0,1273.0,4.rightcir,5,CW
11141,-10279.0,-5844.0,-3827.0,-11817.0,-4418.0,1283.0,4.rightcir,5,CW
11142,-9533.0,-6606.0,-4273.0,-11391.0,-5807.0,387.0,4.rightcir,5,CW
11143,-8980.0,-7110.0,-5250.0,-10594.0,-7297.0,-1206.0,4.rightcir,5,CW
11144,-8447.0,-7713.0,-6258.0,-9979.0,-8530.0,-2441.0,4.rightcir,5,CW
11145,-7526.0,-8683.0,-7022.0,-9711.0,-9719.0,-3106.0,4.rightcir,5,CW
11146,-5999.0,-9637.0,-7940.0,-9308.0,-11113.0,-3560.0,4.rightcir,5,CW
11147,-3995.0,-10591.0,-9015.0,-8542.0,-12304.0,-3945.0,4.rightcir,5,CW
11148,-1875.0,-11704.0,-9941.0,-7362.0,-12763.0,-4480.0,4.rightcir,5,CW
11149,3.0,-12668.0,-10586.0,-5733.0,-12707.0,-5174.0,4.rightcir,5,CW
11150,1565.0,-12937.0,-10469.0,-3834.0,-12351.0,-5118.0,4.rightcir,5,CW
11151,2992.0,-12200.0,-9409.0,-2245.0,-11821.0,-4397.0,4.rightcir,5,CW
11152,4377.0,-11186.0,-8058.0,-1233.0,-11226.0,-3775.0,4.rightcir,5,CW
11153,5925.0,-10578.0,-7182.0,-234.0,-10482.0,-3796.0,4.rightcir,5,CW
11154,7391.0,-10416.0,-6678.0,665.0,-9512.0,-4189.0,4.rightcir,5,CW
11155,8524.0,-10191.0,-6306.0,1620.0,-8391.0,-4539.0,4.rightcir,5,CW
11156,9407.0,-9974.0,-6199.0,2638.0,-7122.0,-4939.0,4.rightcir,5,CW
11157,10212.0,-9955.0,-6173.0,3641.0,-5740.0,-5166.0,4.rightcir,5,CW
11158,10754.0,-9436.0,-5885.0,4779.0,-4274.0,-4804.0,4.rightcir,5,CW
11159,10595.0,-8621.0,-5463.0,5841.0,-2746.0,-4235.0,4.rightcir,5,CW
11160,9884.0,-7816.0,-4999.0,6604.0,-1287.0,-3742.0,4.rightcir,5,CW
11161,8912.0,-6966.0,-4580.0,7220.0,-146.0,-3028.0,4.rightcir,5,CW
11162,7720.0,-5965.0,-4211.0,7790.0,677.0,-1929.0,4.rightcir,5,CW
11163,6483.0,-4891.0,-3826.0,8211.0,1370.0,-914.0,4.rightcir,5,CW
11164,5369.0,-3737.0,-3495.0,8065.0,2008.0,-271.0,4.rightcir,5,CW
11165,4247.0,-2713.0,-3315.0,7763.0,2623.0,-55.0,4.rightcir,5,CW
11166,3229.0,-1886.0,-3163.0,7795.0,3364.0,-160.0,4.rightcir,5,CW
11167,2395.0,-1311.0,-2911.0,7767.0,4196.0,-260.0,4.rightcir,5,CW
11168,1732.0,-793.0,-2649.0,7661.0,4919.0,-491.0,4.rightcir,5,CW
11169,1394.0,-79.0,-2450.0,7484.0,5519.0,-979.0,4.rightcir,5,CW
11170,1177.0,547.0,-2271.0,7137.0,6133.0,-1502.0,4.rightcir,5,CW
11171,869.0,907.0,-2046.0,6700.0,6708.0,-1860.0,4.rightcir,5,CW
11172,609.0,1280.0,-1875.0,6320.0,7088.0,-2029.0,4.rightcir,5,CW
11173,503.0,1743.0,-1647.0,5915.0,7344.0,-1991.0,4.rightcir,5,CW
