sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
560,-2356.0,2071.0,-928.0,-8470.0,-675.0,2819.0
561,-2962.0,1115.0,-1440.0,-9423.0,-1146.0,3226.0
562,-3441.0,-730.0,-2396.0,-10395.0,-1257.0,3380.0
563,-3439.0,-3366.0,-3378.0,-10608.0,-1332.0,2822.0
564,-2907.0,-6197.0,-4331.0,-9940.0,-1653.0,2003.0
565,-2206.0,-9063.0,-4951.0,-9142.0,-1624.0,1617.0
566,-1417.0,-11594.0,-5086.0,-8352.0,-1106.0,1474.0
567,-717.0,-13887.0,-5026.0,-7622.0,-372.0,947.0
568,-252.0,-15863.0,-4734.0,-6771.0,166.0,107.0
569,-265.0,-17527.0,-4556.0,-5535.0,210.0,-778.0
570,-20.0,-18591.0,-4336.0,-3741.0,-465.0,-771.0
571,1287.0,-18219.0,-3623.0,-1984.0,-1063.0,595.0
572,2595.0,-17187.0,-2786.0,-841.0,-404.0,1647.0
573,2288.0,-16749.0,-2073.0,390.0,856.0,978.0
574,1016.0,-16236.0,-1809.0,2243.0,1012.0,-583.0
575,736.0,-14605.0,-1981.0,3787.0,279.0,-1332.0
576,931.0,-12847.0,-1964.0,4330.0,243.0,-1010.0
577,733.0,-11589.0,-1764.0,4727.0,605.0,-720.0
578,223.0,-10302.0,-1721.0,5512.0,464.0,-747.0
579,-383.0,-8924.0,-1912.0,6179.0,103.0,-867.0
580,-1065.0,-7976.0,-2078.0,6551.0,-84.0,-842.0
581,-1529.0,-7288.0,-2155.0,6874.0,-265.0,-705.0
582,-1580.0,-6546.0,-2164.0,7177.0,-411.0,-866.0
583,-1597.0,-5921.0,-2094.0,7518.0,-390.0,-1414.0
584,-1752.0,-5309.0,-2089.0,8006.0,-408.0,-2189.0
585,-1873.0,-4655.0,-2144.0,8362.0,-449.0,-3011.0
586,-1942.0,-3987.0,-2175.0,8503.0,-493.0,-3419.0
587,-1925.0,-3345.0,-2186.0,8523.0,-474.0,-3319.0
588,-1797.0,-2684.0,-2009.0,8378.0,-310.0,-2895.0
589,-1617.0,-1857.0,-1806.0,8117.0,-196.0,-2485.0
590,-1518.0,-1027.0,-1583.0,7816.0,-255.0,-2124.0
591,-1428.0,-184.0,-1361.0,7476.0,-404.0,-1584.0
592,-1273.0,623.0,-1084.0,7035.0,-574.0,-914.0
593,-1172.0,1174.0,-820.0,6569.0,-758.0,-434.0
594,-1036.0,1643.0,-688.0,6256.0,-934.0,-323.0
595,-765.0,2239.0,-529.0,5907.0,-992.0,-464.0
596,-604.0,2713.0,-412.0,5250.0,-945.0,-624.0
597,-585.0,3002.0,-396.0,4494.0,-933.0,-746.0
598,-518.0,3370.0,-354.0,3895.0,-899.0,-910.0
599,-282.0,3870.0,-225.0,3426.0,-787.0,-1077.0
600,0.0,4311.0,-94.0,2909.0,-583.0,-1171.0
601,142.0,4496.0,20.0,2367.0,-321.0,-1076.0
602,95.0,4561.0,41.0,1934.0,-117.0,-794.0
603,40.0,4519.0,-1.0,1515.0,125.0,-471.0
604,308.0,4438.0,127.0,1036.0,601.0,-127.0
605,829.0,4569.0,512.0,336.0,1190.0,100.0
606,1175.0,4708.0,908.0,-719.0,1526.0,-97.0
607,1270.0,4438.0,1018.0,-1922.0,1619.0,-428.0
608,1173.0,4199.0,950.0,-2901.0,1584.0,-561.0
609,932.0,4127.0,831.0,-3825.0,1379.0,-473.0
610,699.0,3921.0,577.0,-4903.0,1172.0,-127.0
611,527.0,3704.0,179.0,-6040.0,1022.0,533.0
612,280.0,3536.0,-134.0,-7293.0,721.0,1442.0
613,-315.0,3108.0,-543.0,-8755.0,345.0,2684.0
614,-1305.0,2374.0,-895.0,-10200.0,-16.0,3826.0
615,-2195.0,1612.0,-1270.0,-11311.0,-367.0,4653.0
616,-3074.0,68.0,-1956.0,-12302.0,-492.0,5277.0
617,-3725.0,-2691.0,-2982.0,-13030.0,-421.0,5834.0
618,-3741.0,-6289.0,-3783.0,-13245.0,-324.0,6087.0
619,-3069.0,-10108.0,-4229.0,-13041.0,-78.0,5743.0
620,-2447.0,-13711.0,-4332.0,-12408.0,276.0,4990.0
621,-1911.0,-16951.0,-4012.0,-11067.0,522.0,3549.0
622,-1409.0,-19392.0,-3608.0,-8887.0,789.0,1786.0
623,-1409.0,-20869.0,-3193.0,-6383.0,859.0,905.0
624,-1699.0,-21468.0,-2575.0,-4353.0,833.0,1408.0
625,-1959.0,-21407.0,-1918.0,-2886.0,729.0,2304.0
626,-1926.0,-20513.0,-1616.0,-1315.0,297.0,2600.0
627,-1788.0,-18861.0,-1386.0,487.0,-168.0,1989.0
628,-1783.0,-16785.0,-1454.0,2293.0,-504.0,704.0
629,-1860.0,-14638.0,-1762.0,4046.0,-644.0,-667.0
630,-1861.0,-12571.0,-1936.0,5422.0,-519.0,-1783.0
631,-1955.0,-10594.0,-2150.0,6381.0,-528.0,-2364.0
632,-2267.0,-9102.0,-2298.0,7067.0,-645.0,-2449.0
633,-2408.0,-7859.0,-2423.0,7515.0,-791.0,-2253.0
634,-2265.0,-6589.0,-2582.0,7751.0,-967.0,-2048.0
635,-2129.0,-5507.0,-2667.0,8004.0,-1031.0,-2026.0
636,-2039.0,-4396.0,-2584.0,8324.0,-976.0,-2156.0
637,-1871.0,-3238.0,-2422.0,8570.0,-902.0,-2526.0
638,-1678.0,-2128.0,-2216.0,8762.0,-710.0,-2904.0
639,-1704.0,-1257.0,-2050.0,8793.0,-496.0,-3169.0
640,-1665.0,-448.0,-1867.0,8720.0,-479.0,-3132.0
641,-1476.0,376.0,-1726.0,8531.0,-546.0,-2755.0
642,-1136.0,1211.0,-1561.0,8161.0,-496.0,-2340.0
643,-873.0,1911.0,-1327.0,7710.0,-335.0,-2147.0
644,-606.0,2579.0,-1153.0,7389.0,-207.0,-2121.0
645,-216.0,3419.0,-1109.0,7101.0,-196.0,-2150.0
646,555.0,4523.0,-1066.0,6535.0,-286.0,-1991.0
647,1392.0,5598.0,-699.0,5698.0,113.0,-1745.0
648,1886.0,7200.0,-94.0,4850.0,993.0,-2191.0
649,1717.0,8348.0,687.0,3645.0,1748.0,-2771.0
650,1099.0,8789.0,1409.0,2287.0,1761.0,-3272.0
651,569.0,8910.0,1802.0,725.0,1183.0,-3151.0
652,502.0,8596.0,1470.0,-1099.0,573.0,-1905.0
653,843.0,7748.0,786.0,-2994.0,423.0,-283.0
654,1113.0,6649.0,440.0,-4820.0,723.0,790.0
655,1100.0,5782.0,158.0,-6431.0,850.0,1570.0
656,584.0,5066.0,-274.0,-7800.0,682.0,2139.0
657,-303.0,4240.0,-778.0,-8897.0,364.0,2455.0
658,-1009.0,3229.0,-1367.0,-9816.0,1.0,2812.0
659,-1734.0,1846.0,-2035.0,-10748.0,-279.0,3233.0
660,-2750.0,-32.0,-2750.0,-11492.0,-488.0,3777.0
661,-3664.0,-2121.0,-3278.0,-11824.0,-637.0,4588.0
662,-4298.0,-4310.0,-3391.0,-11978.0,-595.0,5177.0
663,-4555.0,-6752.0,-3393.0,-12425.0,-113.0,4795.0
664,-4771.0,-10027.0,-3931.0,-13205.0,496.0,3525.0
665,-4844.0,-14992.0,-5062.0,-13258.0,804.0,2038.0
666,-3964.0,-19932.0,-5524.0,-11515.0,1068.0,1688.0
667,-2599.0,-22745.0,-4943.0,-8852.0,940.0,2223.0
668,-1817.0,-22771.0,-3777.0,-6351.0,-125.0,2210.0
669,-1658.0,-21179.0,-3050.0,-3926.0,-1343.0,925.0
670,-1232.0,-19596.0,-3090.0,-1069.0,-1836.0,-685.0
671,-401.0,-18474.0,-3127.0,1509.0,-1274.0,-1753.0
672,92.0,-16921.0,-3211.0,3477.0,-780.0,-2443.0
673,-9.0,-14712.0,-3300.0,5248.0,-923.0,-2365.0
674,-400.0,-11946.0,-3192.0,6663.0,-1367.0,-1606.0
675,-678.0,-9353.0,-2974.0,7519.0,-1592.0,-1191.0
676,-776.0,-7449.0,-2692.0,8065.0,-1414.0,-1389.0
677,-768.0,-6156.0,-2587.0,8595.0,-1323.0,-1928.0
678,-850.0,-4824.0,-2434.0,9205.0,-1215.0,-2475.0
679,-1136.0,-3407.0,-2445.0,9544.0,-948.0,-2793.0
680,-1197.0,-1917.0,-2387.0,9683.0,-703.0,-2887.0
681,-1018.0,-415.0,-2214.0,9600.0,-850.0,-2717.0
682,-747.0,987.0,-2071.0,9283.0,-1172.0,-2446.0
683,-394.0,2284.0,-1774.0,9007.0,-1334.0,-2222.0
684,-189.0,3635.0,-1474.0,8746.0,-1134.0,-2151.0
685,-100.0,5039.0,-1176.0,8374.0,-638.0,-2246.0
686,-201.0,6563.0,-663.0,7764.0,-260.0,-2187.0
687,-545.0,7862.0,-165.0,6834.0,-193.0,-1959.0
688,-454.0,9202.0,387.0,5545.0,-6.0,-1766.0
689,2.0,10292.0,983.0,3545.0,353.0,-1406.0
690,447.0,10350.0,1396.0,1173.0,846.0,-923.0
691,938.0,9671.0,1629.0,-1075.0,1385.0,-493.0
692,1294.0,8511.0,1187.0,-3216.0,1545.0,128.0
693,1425.0,7026.0,524.0,-5046.0,1555.0,787.0
694,1432.0,5810.0,50.0,-6381.0,1593.0,1397.0
695,1209.0,4980.0,-200.0,-7477.0,1255.0,2096.0
696,629.0,4506.0,-574.0,-8499.0,1069.0,2803.0
697,-235.0,3986.0,-1086.0,-9566.0,1028.0,3154.0
698,-1432.0,3226.0,-1613.0,-10607.0,991.0,3271.0
699,-2894.0,1718.0,-2510.0,-11472.0,766.0,3289.0
700,-3880.0,-748.0,-3834.0,-12005.0,678.0,2941.0
701,-4246.0,-4014.0,-4639.0,-12486.0,1100.0,2467.0
702,-3800.0,-7985.0,-4955.0,-13030.0,1540.0,1643.0
703,-2704.0,-12493.0,-5445.0,-12959.0,1872.0,85.0
704,-1581.0,-16897.0,-5615.0,-11751.0,2223.0,-1535.0
705,-311.0,-20583.0,-5110.0,-9773.0,1656.0,-2476.0
706,638.0,-22598.0,-4657.0,-7355.0,716.0,-2294.0
707,1261.0,-22840.0,-3984.0,-4355.0,604.0,-1970.0
708,1359.0,-22092.0,-3153.0,-1331.0,690.0,-1633.0
709,1444.0,-20684.0,-2707.0,1121.0,467.0,-897.0
710,1695.0,-18642.0,-2399.0,3176.0,276.0,-177.0
711,1308.0,-16271.0,-2368.0,5000.0,237.0,388.0
712,373.0,-14050.0,-2612.0,6440.0,156.0,977.0
713,-263.0,-11877.0,-2797.0,7538.0,-78.0,1490.0
714,-629.0,-9849.0,-2846.0,8101.0,-327.0,1903.0
715,-1069.0,-7893.0,-2886.0,8246.0,-483.0,1861.0
716,-1437.0,-6004.0,-2838.0,8865.0,-436.0,945.0
717,-1614.0,-4320.0,-2670.0,9735.0,-274.0,-388.0
718,-1667.0,-2898.0,-2489.0,10197.0,-143.0,-1408.0
719,-1757.0,-1689.0,-2306.0,10154.0,-8.0,-1905.0
720,-1763.0,-365.0,-2076.0,10033.0,-70.0,-2005.0
721,-1701.0,772.0,-1818.0,9669.0,-224.0,-1893.0
722,-1366.0,1662.0,-1782.0,9123.0,-411.0,-1596.0
723,-749.0,2682.0,-1650.0,8647.0,-621.0,-1181.0
724,46.0,3982.0,-1355.0,8193.0,-718.0,-662.0
725,396.0,5443.0,-953.0,7585.0,-744.0,92.0
726,333.0,7500.0,-443.0,6693.0,-926.0,957.0
727,252.0,9835.0,358.0,5191.0,-911.0,1334.0
728,-35.0,11410.0,1202.0,3065.0,-681.0,1134.0
729,36.0,11650.0,1603.0,819.0,-584.0,892.0
730,550.0,10994.0,1485.0,-1440.0,-502.0,841.0
731,976.0,9900.0,1007.0,-3718.0,-287.0,733.0
732,1252.0,8568.0,442.0,-5746.0,62.0,594.0
733,1378.0,7238.0,-114.0,-7499.0,356.0,826.0
734,1417.0,6115.0,-645.0,-9060.0,568.0,1349.0
735,1150.0,5131.0,-1221.0,-10421.0,768.0,2029.0
736,253.0,4115.0,-2120.0,-11593.0,939.0,2722.0
737,-782.0,2987.0,-3054.0,-12525.0,1018.0,3357.0
738,-1503.0,1849.0,-3710.0,-13151.0,1015.0,3796.0
739,-2020.0,250.0,-4252.0,-13520.0,1100.0,3436.0
740,-2384.0,-2488.0,-5040.0,-13830.0,1302.0,1920.0
741,-2361.0,-6194.0,-5832.0,-13419.0,1417.0,-160.0
742,-1776.0,-10502.0,-6579.0,-12302.0,1366.0,-2232.0
743,-1028.0,-14875.0,-6952.0,-10932.0,1318.0,-3760.0
744,-373.0,-18196.0,-6758.0,-9226.0,1159.0,-3963.0
745,202.0,-20166.0,-6175.0,-7321.0,830.0,-3109.0
746,382.0,-21091.0,-5561.0,-5412.0,547.0,-1622.0
747,567.0,-21521.0,-4974.0,-3478.0,411.0,-68.0
748,722.0,-21414.0,-4469.0,-1748.0,384.0,1056.0
749,505.0,-20406.0,-4127.0,255.0,364.0,1598.0
750,216.0,-18579.0,-3880.0,2586.0,322.0,1496.0
751,-146.0,-16104.0,-3641.0,4746.0,330.0,1264.0
752,-791.0,-13468.0,-3464.0,6564.0,300.0,1177.0
753,-1504.0,-11128.0,-3429.0,7476.0,91.0,1215.0
754,-1964.0,-9317.0,-3439.0,7821.0,-143.0,1084.0
755,-2032.0,-7972.0,-3435.0,8458.0,-268.0,397.0
756,-2213.0,-6755.0,-3389.0,9211.0,-345.0,-356.0
757,-2392.0,-5392.0,-3303.0,9634.0,-421.0,-954.0
758,-2365.0,-3931.0,-3105.0,9738.0,-423.0,-1622.0
759,-2246.0,-2638.0,-2794.0,9847.0,-332.0,-2258.0
760,-2183.0,-1536.0,-2458.0,9898.0,-247.0,-2637.0
761,-2103.0,-492.0,-2231.0,9731.0,-343.0,-2553.0
762,-1924.0,542.0,-2045.0,9382.0,-528.0,-2201.0
763,-1513.0,1380.0,-1760.0,8970.0,-617.0,-1896.0
764,-867.0,1946.0,-1380.0,8628.0,-648.0,-1722.0
765,-271.0,2547.0,-1163.0,8300.0,-790.0,-1533.0
766,166.0,3338.0,-970.0,7654.0,-742.0,-1233.0
767,463.0,4317.0,-722.0,6949.0,-689.0,-804.0
768,606.0,5281.0,-501.0,6155.0,-672.0,-341.0
769,950.0,6314.0,-179.0,5290.0,-630.0,-135.0
770,1432.0,7309.0,230.0,4213.0,-385.0,-218.0
771,1480.0,7809.0,641.0,2852.0,78.0,-480.0
772,1381.0,7748.0,797.0,1276.0,473.0,-679.0
773,1467.0,7205.0,738.0,-320.0,701.0,-506.0
774,1749.0,6642.0,671.0,-1805.0,898.0,-49.0
775,1890.0,6187.0,510.0,-3260.0,1157.0,638.0
776,1710.0,5498.0,267.0,-4701.0,1504.0,1476.0
777,1275.0,4961.0,-34.0,-5896.0,1760.0,2174.0
778,722.0,4639.0,-435.0,-6944.0,1976.0,2599.0
779,2.0,4414.0,-872.0,-7958.0,2156.0,2812.0
780,-928.0,4165.0,-1445.0,-9026.0,2220.0,3049.0
781,-1893.0,3760.0,-2072.0,-10188.0,2101.0,3412.0
782,-2599.0,3074.0,-2764.0,-11401.0,1831.0,3734.0
783,-3251.0,1815.0,-3627.0,-12270.0,1615.0,3774.0
784,-3905.0,-79.0,-4525.0,-12865.0,1440.0,3470.0
785,-4197.0,-2782.0,-5299.0,-13701.0,1154.0,2866.0
786,-3582.0,-6605.0,-5872.0,-14153.0,903.0,1582.0
787,-2193.0,-11192.0,-6157.0,-13767.0,815.0,-272.0
788,-990.0,-15837.0,-6200.0,-12154.0,856.0,-1856.0
789,-224.0,-19205.0,-5860.0,-9694.0,987.0,-2957.0
790,-111.0,-20766.0,-5184.0,-7420.0,1090.0,-3124.0
791,-111.0,-21323.0,-4605.0,-5364.0,924.0,-2190.0
792,26.0,-21592.0,-4056.0,-3445.0,679.0,-731.0
793,109.0,-21508.0,-3731.0,-1598.0,379.0,644.0
794,-223.0,-20579.0,-3656.0,344.0,95.0,1673.0
795,-573.0,-18846.0,-3558.0,2322.0,-153.0,2182.0
796,-760.0,-16593.0,-3473.0,4273.0,-271.0,2112.0
797,-1138.0,-14140.0,-3357.0,6088.0,-250.0,1560.0
798,-1648.0,-11992.0,-3385.0,7340.0,-227.0,517.0
799,-1981.0,-10440.0,-3553.0,7995.0,-243.0,-615.0
800,-2148.0,-9217.0,-3818.0,8376.0,-279.0,-1533.0
801,-2279.0,-8192.0,-4046.0,8993.0,-317.0,-2121.0
802,-2195.0,-7102.0,-4082.0,9567.0,-367.0,-2157.0
803,-1997.0,-5769.0,-3929.0,9919.0,-375.0,-2133.0
804,-1927.0,-4359.0,-3706.0,10324.0,-330.0,-2332.0
805,-1963.0,-2937.0,-3421.0,10732.0,-275.0,-2556.0
806,-1990.0,-1451.0,-3154.0,10959.0,-257.0,-2692.0
807,-2012.0,-118.0,-2854.0,10897.0,-251.0,-2669.0
808,-1952.0,944.0,-2479.0,10475.0,-315.0,-2467.0
809,-1611.0,1756.0,-2114.0,9878.0,-447.0,-2206.0
810,-1200.0,2367.0,-1766.0,9220.0,-571.0,-2015.0
811,-828.0,3009.0,-1472.0,8522.0,-675.0,-1903.0
812,-443.0,3683.0,-1179.0,7762.0,-734.0,-1748.0
813,-187.0,4397.0,-827.0,6869.0,-736.0,-1496.0
814,-69.0,5126.0,-535.0,5817.0,-716.0,-1273.0
815,188.0,5711.0,-243.0,4776.0,-650.0,-1124.0
816,617.0,6266.0,103.0,3858.0,-461.0,-1023.0
817,689.0,6581.0,420.0,2760.0,-98.0,-1121.0
818,614.0,6612.0,609.0,1541.0,245.0,-1266.0
819,691.0,6460.0,719.0,395.0,469.0,-1222.0
820,823.0,6081.0,813.0,-675.0,645.0,-1092.0
821,770.0,5628.0,789.0,-1728.0,744.0,-970.0
822,720.0,5058.0,547.0,-2855.0,753.0,-810.0
823,730.0,4375.0,360.0,-3967.0,729.0,-445.0
824,962.0,3956.0,157.0,-4884.0,695.0,139.0
825,1174.0,3637.0,-56.0,-5719.0,886.0,747.0
826,864.0,3119.0,-434.0,-6514.0,1247.0,1013.0
827,-35.0,2874.0,-896.0,-7247.0,1553.0,1187.0
828,-1029.0,2875.0,-1311.0,-8156.0,1580.0,1622.0
829,-1966.0,2459.0,-1800.0,-9388.0,1275.0,2380.0
830,-2725.0,1367.0,-2341.0,-10590.0,765.0,3042.0
831,-2969.0,-154.0,-2921.0,-11398.0,129.0,3268.0
832,-3083.0,-1873.0,-3479.0,-11810.0,-316.0,3259.0
833,-2806.0,-3907.0,-3922.0,-11952.0,-343.0,3239.0
834,-2215.0,-6251.0,-4053.0,-11822.0,-168.0,2699.0
835,-1623.0,-8714.0,-4245.0,-11263.0,-148.0,1294.0
836,-837.0,-11185.0,-4510.0,-10277.0,-274.0,-113.0
837,-151.0,-13355.0,-4282.0,-9176.0,-143.0,-141.0
838,238.0,-15031.0,-3763.0,-8368.0,-84.0,755.0
839,286.0,-16524.0,-3515.0,-7662.0,-289.0,1608.0
840,314.0,-17882.0,-3393.0,-6427.0,-372.0,2168.0
841,122.0,-18937.0,-3306.0,-4825.0,-343.0,2308.0
842,-149.0,-19066.0,-3146.0,-2876.0,-282.0,2135.0
843,-416.0,-18245.0,-2733.0,-815.0,-186.0,1809.0
844,-561.0,-16998.0,-2356.0,971.0,-147.0,1201.0
845,-511.0,-15620.0,-2212.0,2568.0,-109.0,506.0
846,-486.0,-14005.0,-2098.0,3958.0,-22.0,-125.0
847,-740.0,-12417.0,-2242.0,4854.0,44.0,-912.0
848,-1151.0,-11242.0,-2648.0,5524.0,-16.0,-1465.0
849,-1327.0,-10204.0,-2873.0,6288.0,-176.0,-1536.0
850,-1315.0,-9022.0,-2927.0,6839.0,-350.0,-1393.0
851,-1292.0,-7772.0,-3038.0,7332.0,-515.0,-1490.0
852,-1505.0,-6733.0,-3069.0,7766.0,-575.0,-1597.0
853,-1831.0,-5644.0,-3116.0,8132.0,-647.0,-1798.0
854,-2211.0,-4675.0,-3155.0,8495.0,-846.0,-2116.0
855,-2302.0,-3599.0,-3057.0,8888.0,-1081.0,-2291.0
856,-2098.0,-2436.0,-2862.0,9084.0,-1279.0,-2115.0
857,-1853.0,-1301.0,-2548.0,8983.0,-1476.0,-1877.0
858,-1666.0,-264.0,-2231.0,8735.0,-1626.0,-1759.0
859,-1430.0,709.0,-1888.0,8483.0,-1684.0,-1699.0
860,-1114.0,1546.0,-1556.0,8202.0,-1603.0,-1787.0
861,-825.0,2227.0,-1284.0,7891.0,-1421.0,-1953.0
862,-538.0,2789.0,-1048.0,7511.0,-1147.0,-2145.0
863,-250.0,3409.0,-756.0,6984.0,-882.0,-2194.0
864,-101.0,4023.0,-493.0,6291.0,-707.0,-2018.0
865,-12.0,4611.0,-262.0,5494.0,-503.0,-1603.0
866,1.0,5174.0,-31.0,4611.0,-243.0,-963.0
867,-46.0,5684.0,276.0,3617.0,-61.0,-308.0
868,-54.0,6148.0,648.0,2447.0,1.0,209.0
869,72.0,6486.0,962.0,1141.0,98.0,465.0
870,324.0,6537.0,1148.0,-138.0,352.0,454.0
871,571.0,6281.0,1268.0,-1379.0,668.0,305.0
872,817.0,5765.0,1242.0,-2569.0,845.0,254.0
873,1143.0,5216.0,1068.0,-3684.0,810.0,373.0
874,1153.0,4793.0,774.0,-4809.0,822.0,683.0
875,1005.0,4431.0,584.0,-5855.0,877.0,1082.0
876,726.0,4046.0,294.0,-6854.0,789.0,1601.0
877,417.0,3739.0,-180.0,-7726.0,697.0,2022.0
878,7.0,3475.0,-643.0,-8688.0,644.0,2278.0
879,-688.0,3008.0,-1240.0,-9867.0,500.0,2514.0
880,-1562.0,2190.0,-2019.0,-11110.0,217.0,2582.0
881,-2343.0,784.0,-2844.0,-12283.0,-199.0,2661.0
882,-2678.0,-1427.0,-3983.0,-13284.0,-589.0,2587.0
883,-2401.0,-4219.0,-5003.0,-13715.0,-689.0,2584.0
884,-1587.0,-7103.0,-5586.0,-13123.0,-513.0,3014.0
885,-986.0,-10267.0,-5904.0,-11775.0,-147.0,3445.0
886,-1143.0,-13769.0,-5945.0,-10304.0,393.0,2488.0
887,-1390.0,-16564.0,-5800.0,-8728.0,672.0,663.0
888,-1462.0,-18456.0,-5387.0,-6853.0,337.0,-102.0
889,-1751.0,-19729.0,-4826.0,-5139.0,12.0,773.0
890,-2087.0,-20456.0,-4398.0,-3816.0,17.0,2199.0
891,-2178.0,-20256.0,-3777.0,-2453.0,69.0,3437.0
892,-1906.0,-18920.0,-3042.0,-838.0,-116.0,3681.0
893,-1587.0,-16880.0,-2497.0,1062.0,-304.0,2418.0
894,-1565.0,-14713.0,-2251.0,2929.0,-196.0,378.0
895,-1591.0,-12768.0,-2239.0,4478.0,-160.0,-1358.0
896,-1705.0,-11199.0,-2461.0,5371.0,-319.0,-2034.0
897,-2064.0,-10163.0,-2888.0,5814.0,-611.0,-2023.0
898,-2343.0,-9326.0,-3298.0,6310.0,-952.0,-1805.0
899,-2120.0,-8400.0,-3438.0,6856.0,-1132.0,-1721.0
900,-1858.0,-7418.0,-3312.0,7494.0,-1001.0,-2096.0
901,-1523.0,-6397.0,-3103.0,8172.0,-698.0,-3017.0
902,-1360.0,-5337.0,-2880.0,8723.0,-395.0,-3793.0
903,-1407.0,-4294.0,-2752.0,9156.0,-277.0,-4056.0
904,-1341.0,-3150.0,-2578.0,9378.0,-217.0,-3853.0
905,-1313.0,-1924.0,-2240.0,9339.0,-68.0,-3396.0
906,-1288.0,-760.0,-1897.0,9196.0,0.0,-3058.0
907,-1238.0,192.0,-1479.0,9033.0,81.0,-2987.0
908,-1072.0,1022.0,-1074.0,8863.0,102.0,-3030.0
909,-975.0,1727.0,-720.0,8493.0,51.0,-3016.0
910,-839.0,2345.0,-379.0,7857.0,-84.0,-2836.0
911,-630.0,2859.0,-134.0,7053.0,-233.0,-2434.0
912,-375.0,3357.0,110.0,6154.0,-263.0,-2029.0
913,-215.0,3854.0,292.0,5285.0,-243.0,-1803.0
914,-209.0,4324.0,413.0,4402.0,-196.0,-1570.0
915,-252.0,4764.0,477.0,3592.0,-204.0,-1262.0
916,-195.0,5261.0,602.0,2819.0,-215.0,-1005.0
917,-141.0,5742.0,769.0,2028.0,-165.0,-863.0
918,-90.0,5998.0,843.0,1122.0,-37.0,-914.0
919,-189.0,6086.0,950.0,-40.0,130.0,-946.0
920,-103.0,5980.0,930.0,-1292.0,57.0,-472.0
921,161.0,5692.0,746.0,-2725.0,-51.0,275.0
922,198.0,5139.0,503.0,-4079.0,1.0,733.0
923,227.0,4455.0,103.0,-5145.0,41.0,979.0
924,374.0,3867.0,-241.0,-6063.0,96.0,1462.0
925,276.0,3414.0,-466.0,-6888.0,164.0,2124.0
926,-19.0,3157.0,-768.0,-7691.0,181.0,2715.0
927,-403.0,2942.0,-1123.0,-8590.0,182.0,3323.0
928,-975.0,2386.0,-1576.0,-9582.0,189.0,3959.0
929,-1513.0,1523.0,-1942.0,-10468.0,140.0,4614.0
930,-1956.0,512.0,-2341.0,-11206.0,28.0,4882.0
931,-2387.0,-1325.0,-3142.0,-12073.0,36.0,4250.0
932,-2504.0,-4289.0,-4052.0,-12660.0,28.0,3297.0
933,-2203.0,-7704.0,-4722.0,-12374.0,-156.0,2562.0
934,-1602.0,-10737.0,-5135.0,-11213.0,-523.0,2370.0
935,-1047.0,-12963.0,-5126.0,-9702.0,-662.0,2645.0
936,-764.0,-14612.0,-4751.0,-8451.0,-384.0,2471.0
937,-923.0,-16156.0,-4543.0,-7061.0,-97.0,1537.0
938,-968.0,-17349.0,-4376.0,-5161.0,68.0,576.0
939,-744.0,-17999.0,-4015.0,-3484.0,112.0,392.0
940,-680.0,-18006.0,-3531.0,-2231.0,40.0,687.0
941,-699.0,-17302.0,-3135.0,-713.0,-196.0,901.0
942,-644.0,-16250.0,-2843.0,826.0,-415.0,1035.0
943,-449.0,-15031.0,-2624.0,2213.0,-515.0,882.0
944,-367.0,-13663.0,-2440.0,3536.0,-437.0,259.0
945,-636.0,-12300.0,-2415.0,4677.0,-301.0,-555.0
946,-917.0,-11044.0,-2455.0,5553.0,-218.0,-1334.0
947,-1260.0,-9956.0,-2610.0,6190.0,-247.0,-1908.0
948,-1575.0,-9268.0,-2806.0,6530.0,-334.0,-2184.0
949,-1618.0,-8858.0,-2913.0,6910.0,-477.0,-2265.0
950,-1465.0,-8285.0,-2978.0,7409.0,-575.0,-2311.0
951,-1398.0,-7376.0,-2994.0,7922.0,-545.0,-2393.0
952,-1533.0,-6335.0,-2923.0,8526.0,-485.0,-2500.0
953,-1674.0,-5140.0,-2806.0,9060.0,-478.0,-2634.0
954,-1796.0,-3940.0,-2639.0,9217.0,-498.0,-2734.0
955,-1883.0,-2805.0,-2512.0,9226.0,-633.0,-2662.0
956,-1835.0,-1708.0,-2302.0,9093.0,-748.0,-2219.0
957,-1634.0,-618.0,-1994.0,8839.0,-899.0,-1657.0
958,-1451.0,378.0,-1648.0,8484.0,-1030.0,-1320.0
959,-1324.0,1227.0,-1348.0,8084.0,-1125.0,-1182.0
960,-1064.0,1926.0,-1080.0,7673.0,-1135.0,-1373.0
961,-795.0,2463.0,-882.0,7294.0,-1028.0,-1732.0
962,-639.0,2922.0,-769.0,6860.0,-926.0,-1938.0
963,-347.0,3403.0,-545.0,6361.0,-850.0,-1912.0
964,45.0,3929.0,-274.0,5847.0,-787.0,-1736.0
965,339.0,4497.0,-222.0,5276.0,-770.0,-1497.0
966,603.0,5196.0,-147.0,4570.0,-715.0,-1098.0
967,881.0,6019.0,132.0,3740.0,-503.0,-628.0
968,961.0,6807.0,516.0,2854.0,-225.0,-303.0
969,873.0,7416.0,802.0,1649.0,48.0,-216.0
970,866.0,7685.0,991.0,118.0,274.0,-228.0
971,874.0,7593.0,1058.0,-1626.0,441.0,-154.0
972,863.0,7141.0,835.0,-3453.0,511.0,12.0
